1, 1,'1-179-680-5397','Salta', 'Argentina', 'Claro'
1732, 1110,'(686) 697-1315','Luján', 'Argentina', 'Movistar'
1733, 1110,'743.311.1024','Junín', 'Argentina', 'Claro'
1734, 1111,'(301) 207-5785','Junín', 'Argentina', 'Personal'
1735, 1111,'322-151-6867','Salta', 'Argentina', 'Movistar'
1736, 1112,'(867) 729-3819','Quilmes', 'Argentina', 'Personal'
1737, 1113,'419.822.0031','Quilmes', 'Argentina', 'Movistar'
1738, 1114,'467-994-0696','Salta', 'Argentina', 'Claro'
1739, 1114,'609-000-2163','Luján', 'Argentina', 'Movistar'
1740, 1115,'(449) 512-1079','Luján', 'Argentina', 'Personal'
1741, 1115,'(935) 976-3097','Buenos Aires', 'Argentina', 'Personal'
1742, 1116,'802-071-2956','CABA', 'Argentina', 'Claro'
1743, 1116,'763.346.1244','Quilmes', 'Argentina', 'Claro'
1744, 1117,'223-193-5584','Buenos Aires', 'Argentina', 'Movistar'
1745, 1118,'768-920-5283','Córdoba', 'Argentina', 'Movistar'
1746, 1119,'(302) 561-7600','Buenos Aires', 'Argentina', 'Movistar'
1747, 1120,'239-133-7879','Luján', 'Argentina', 'Personal'
1748, 1120,'486-465-1794','Quilmes', 'Argentina', 'Movistar'
1749, 1121,'184.363.2778','Luján', 'Argentina', 'Movistar'
1750, 1122,'508-311-8249','Luján', 'Argentina', 'Movistar'
1751, 1123,'1-567-550-1972','Córdoba', 'Argentina', 'Personal'
1752, 1123,'(414) 182-2497','Quilmes', 'Argentina', 'Claro'
1753, 1124,'177-015-7087','Buenos Aires', 'Argentina', 'Personal'
1754, 1124,'1-645-629-0680','Quilmes', 'Argentina', 'Claro'
1755, 1125,'(456) 883-3098','Quilmes', 'Argentina', 'Claro'
1756, 1125,'339-024-0258','Luján', 'Argentina', 'Claro'
1757, 1126,'173-016-4325','Quilmes', 'Argentina', 'Personal'
1758, 1126,'1-748-671-4809','Quilmes', 'Argentina', 'Movistar'
1759, 1127,'1-950-741-0515','Junín', 'Argentina', 'Personal'
1760, 1127,'(277) 024-8714','Junín', 'Argentina', 'Claro'
1761, 1128,'1-593-302-4642','Buenos Aires', 'Argentina', 'Movistar'
1762, 1129,'837-421-7406','Junín', 'Argentina', 'Movistar'
1763, 1130,'(533) 826-9834','Luján', 'Argentina', 'Claro'
1764, 1130,'1-899-212-7448','CABA', 'Argentina', 'Claro'
1765, 1131,'1-706-538-1738','Córdoba', 'Argentina', 'Movistar'
1766, 1131,'334.736.0177','Junín', 'Argentina', 'Movistar'
1767, 1132,'(147) 319-4916','Luján', 'Argentina', 'Movistar'
1768, 1132,'(777) 008-2582','Junín', 'Argentina', 'Claro'
1769, 1133,'1-831-380-0479','Córdoba', 'Argentina', 'Claro'
1770, 1133,'(258) 790-1278','Buenos Aires', 'Argentina', 'Claro'
1771, 1134,'(698) 754-8850','Salta', 'Argentina', 'Claro'
1772, 1134,'871-599-2561','Córdoba', 'Argentina', 'Claro'
1773, 1135,'(983) 070-2321','CABA', 'Argentina', 'Movistar'
1774, 1136,'1-614-325-1735','Córdoba', 'Argentina', 'Personal'
1775, 1137,'(684) 996-0237','Luján', 'Argentina', 'Movistar'
1776, 1138,'1-549-215-3892','Buenos Aires', 'Argentina', 'Claro'
1777, 1138,'481.491.3883','Luján', 'Argentina', 'Claro'
1778, 1138,'475.460.5233','Salta', 'Argentina', 'Movistar'
1779, 1139,'704-361-1821','CABA', 'Argentina', 'Claro'
1780, 1139,'101-489-3209','Junín', 'Argentina', 'Movistar'
1781, 1139,'1-709-758-4183','Córdoba', 'Argentina', 'Claro'
1782, 1140,'1-791-904-4578','Córdoba', 'Argentina', 'Claro'
1783, 1140,'1-854-381-7065','Luján', 'Argentina', 'Movistar'
1784, 1141,'981.567.6969','Luján', 'Argentina', 'Personal'
1785, 1142,'841.031.1913','Salta', 'Argentina', 'Claro'
1786, 1143,'458-306-6308','Córdoba', 'Argentina', 'Personal'
1787, 1143,'285.902.0873','Salta', 'Argentina', 'Claro'
1788, 1144,'176.220.9516','Quilmes', 'Argentina', 'Personal'
1789, 1145,'466.829.1009','Buenos Aires', 'Argentina', 'Movistar'
1790, 1145,'224.909.7588','Junín', 'Argentina', 'Movistar'
1791, 1146,'473-696-4547','Quilmes', 'Argentina', 'Claro'
1792, 1146,'(286) 865-2951','Junín', 'Argentina', 'Personal'
1793, 1147,'672-866-5200','Buenos Aires', 'Argentina', 'Personal'
1794, 1148,'1-650-735-8164','Luján', 'Argentina', 'Claro'
1795, 1149,'1-211-252-4339','Luján', 'Argentina', 'Claro'
1796, 1150,'400.697.1200','Junín', 'Argentina', 'Claro'
1797, 1150,'(488) 718-2816','Luján', 'Argentina', 'Movistar'
1798, 1151,'(805) 865-1977','Luján', 'Argentina', 'Movistar'
1799, 1151,'(374) 621-4166','CABA', 'Argentina', 'Personal'
1800, 1152,'1-948-647-5057','Buenos Aires', 'Argentina', 'Movistar'
1801, 1153,'806-148-1144','CABA', 'Argentina', 'Claro'
1802, 1153,'667-131-6743','Luján', 'Argentina', 'Personal'
1803, 1153,'152.968.8680','Buenos Aires', 'Argentina', 'Personal'
1804, 1154,'1-774-009-0093','Luján', 'Argentina', 'Personal'
1805, 1155,'(665) 896-8359','Quilmes', 'Argentina', 'Movistar'
1806, 1156,'829-822-8733','Salta', 'Argentina', 'Personal'
1807, 1157,'1-763-798-3055','Quilmes', 'Argentina', 'Personal'
1808, 1158,'1-630-297-5649','Buenos Aires', 'Argentina', 'Claro'
1809, 1159,'1-588-485-0532','CABA', 'Argentina', 'Personal'
1810, 1160,'1-663-600-3407','Salta', 'Argentina', 'Movistar'
1811, 1161,'1-105-037-1992','Córdoba', 'Argentina', 'Claro'
1812, 1162,'1-105-297-0431','Buenos Aires', 'Argentina', 'Movistar'
1813, 1162,'1-680-020-4108','Buenos Aires', 'Argentina', 'Movistar'
1814, 1163,'(893) 665-1958','CABA', 'Argentina', 'Movistar'
1815, 1163,'670-873-9953','Buenos Aires', 'Argentina', 'Claro'
1816, 1164,'184.466.2387','CABA', 'Argentina', 'Claro'
1817, 1164,'(797) 304-7042','Junín', 'Argentina', 'Personal'
1818, 1165,'1-946-732-7648','Salta', 'Argentina', 'Claro'
1819, 1165,'(122) 339-6177','Junín', 'Argentina', 'Claro'
1820, 1166,'1-579-878-7104','Salta', 'Argentina', 'Personal'
1821, 1167,'(174) 930-2168','CABA', 'Argentina', 'Movistar'
1822, 1168,'518.240.3339','Salta', 'Argentina', 'Movistar'
1823, 1168,'1-590-078-1156','Junín', 'Argentina', 'Movistar'
1824, 1169,'897-615-6138','Córdoba', 'Argentina', 'Movistar'
1825, 1170,'551.513.5159','CABA', 'Argentina', 'Personal'
1826, 1170,'318-877-4992','Buenos Aires', 'Argentina', 'Claro'
1827, 1171,'(743) 371-7024','Buenos Aires', 'Argentina', 'Movistar'
1828, 1172,'(515) 953-0355','Junín', 'Argentina', 'Personal'
1829, 1172,'(645) 399-4797','Junín', 'Argentina', 'Movistar'
1830, 1173,'390.293.6129','CABA', 'Argentina', 'Personal'
1831, 1174,'(133) 741-6646','Salta', 'Argentina', 'Movistar'
1832, 1175,'1-166-127-3095','Salta', 'Argentina', 'Movistar'
1833, 1176,'516.218.0841','CABA', 'Argentina', 'Movistar'
1834, 1176,'1-102-456-5643','Salta', 'Argentina', 'Movistar'
1835, 1177,'935-563-8085','Junín', 'Argentina', 'Personal'
1836, 1178,'1-307-414-7806','Buenos Aires', 'Argentina', 'Personal'
1837, 1179,'725-484-8732','Córdoba', 'Argentina', 'Claro'
1838, 1179,'1-858-528-1084','Salta', 'Argentina', 'Movistar'
1839, 1180,'(341) 651-1577','Luján', 'Argentina', 'Personal'
1840, 1180,'1-541-847-8642','Buenos Aires', 'Argentina', 'Claro'
1841, 1181,'1-551-013-1155','Córdoba', 'Argentina', 'Claro'
1842, 1182,'656.908.9864','Luján', 'Argentina', 'Claro'
1843, 1183,'(122) 160-5869','Luján', 'Argentina', 'Claro'
1844, 1184,'(904) 583-9497','Luján', 'Argentina', 'Claro'
1845, 1185,'800.127.6602','Junín', 'Argentina', 'Movistar'
1846, 1186,'1-550-043-0279','CABA', 'Argentina', 'Movistar'
1847, 1187,'171.586.9121','Junín', 'Argentina', 'Personal'
1848, 1187,'931-057-8598','Córdoba', 'Argentina', 'Movistar'
1849, 1188,'1-700-255-4153','Quilmes', 'Argentina', 'Personal'
1850, 1188,'1-326-976-9561','CABA', 'Argentina', 'Claro'
1851, 1188,'682.095.3731','Salta', 'Argentina', 'Personal'
1852, 1189,'416-242-4122','Quilmes', 'Argentina', 'Personal'
1853, 1189,'1-199-790-5698','Luján', 'Argentina', 'Claro'
1854, 1190,'250-851-9058','Córdoba', 'Argentina', 'Movistar'
1855, 1191,'566-984-4299','CABA', 'Argentina', 'Claro'
1856, 1192,'1-902-716-5942','Salta', 'Argentina', 'Movistar'
1857, 1193,'643.714.7339','Córdoba', 'Argentina', 'Personal'
1858, 1193,'1-538-835-2984','Junín', 'Argentina', 'Personal'
1859, 1194,'(322) 254-3684','Luján', 'Argentina', 'Claro'
1860, 1195,'631.469.4121','Junín', 'Argentina', 'Claro'
1861, 1196,'(780) 802-9947','Quilmes', 'Argentina', 'Movistar'
1862, 1196,'739-812-7634','Buenos Aires', 'Argentina', 'Movistar'
1863, 1196,'359-968-4953','Luján', 'Argentina', 'Movistar'
1864, 1197,'(899) 573-0544','Junín', 'Argentina', 'Claro'
1865, 1197,'(682) 990-0424','Junín', 'Argentina', 'Claro'
1866, 1198,'1-535-822-4897','Córdoba', 'Argentina', 'Movistar'
1867, 1198,'(306) 602-6367','CABA', 'Argentina', 'Claro'
1868, 1199,'1-780-025-4876','Salta', 'Argentina', 'Personal'
1869, 1199,'613.865.8338','Córdoba', 'Argentina', 'Claro'
1870, 1200,'699.709.0837','Luján', 'Argentina', 'Movistar'
1871, 1201,'(559) 942-2657','Córdoba', 'Argentina', 'Personal'
1872, 1201,'(968) 243-9365','Luján', 'Argentina', 'Personal'
1873, 1202,'(837) 847-7666','Quilmes', 'Argentina', 'Personal'
1874, 1202,'1-741-933-1836','CABA', 'Argentina', 'Personal'
1875, 1203,'1-731-425-1942','Quilmes', 'Argentina', 'Movistar'
1876, 1204,'536-297-6952','Luján', 'Argentina', 'Movistar'
1877, 1204,'1-577-971-7262','CABA', 'Argentina', 'Personal'
1878, 1205,'(421) 602-8412','Junín', 'Argentina', 'Personal'
1879, 1205,'(330) 797-3115','Junín', 'Argentina', 'Personal'
1880, 1206,'681.850.9628','Luján', 'Argentina', 'Claro'
1881, 1206,'(966) 360-5160','Córdoba', 'Argentina', 'Claro'
1882, 1207,'1-447-770-5360','Córdoba', 'Argentina', 'Movistar'
1883, 1207,'1-876-777-0230','Córdoba', 'Argentina', 'Personal'
1884, 1208,'1-998-873-0684','CABA', 'Argentina', 'Movistar'
1885, 1209,'(636) 530-4193','Córdoba', 'Argentina', 'Claro'
1886, 1209,'752-910-6782','Buenos Aires', 'Argentina', 'Claro'
1887, 1210,'591-889-8411','Buenos Aires', 'Argentina', 'Movistar'
1888, 1211,'(436) 339-0222','Buenos Aires', 'Argentina', 'Claro'
1889, 1212,'182-616-5428','Salta', 'Argentina', 'Movistar'
1890, 1212,'283.235.6078','Junín', 'Argentina', 'Movistar'
1891, 1213,'1-207-325-1316','CABA', 'Argentina', 'Movistar'
1892, 1214,'221.512.2042','CABA', 'Argentina', 'Personal'
1893, 1215,'211.800.2493','Junín', 'Argentina', 'Personal'
1894, 1215,'493.140.7393','Quilmes', 'Argentina', 'Claro'
1895, 1216,'(358) 123-2661','Junín', 'Argentina', 'Personal'
1896, 1216,'(933) 506-1216','Quilmes', 'Argentina', 'Claro'
1897, 1217,'408-827-2674','Quilmes', 'Argentina', 'Personal'
1898, 1217,'573-845-3580','Quilmes', 'Argentina', 'Personal'
1899, 1218,'(990) 307-3586','Buenos Aires', 'Argentina', 'Movistar'
1900, 1219,'(540) 877-3565','CABA', 'Argentina', 'Claro'
1901, 1220,'358-552-7001','Buenos Aires', 'Argentina', 'Personal'
1902, 1221,'1-739-859-8434','Córdoba', 'Argentina', 'Movistar'
1903, 1222,'(597) 455-0219','Luján', 'Argentina', 'Claro'
1904, 1222,'(782) 101-5693','Córdoba', 'Argentina', 'Movistar'
1905, 1223,'1-672-143-6825','Luján', 'Argentina', 'Claro'
1906, 1223,'134-104-5250','CABA', 'Argentina', 'Claro'
1907, 1224,'712-333-7430','Luján', 'Argentina', 'Personal'
1908, 1224,'1-394-941-1708','Junín', 'Argentina', 'Personal'
1909, 1225,'1-207-699-7846','Buenos Aires', 'Argentina', 'Personal'
1910, 1225,'(521) 492-8929','CABA', 'Argentina', 'Movistar'
1911, 1226,'472.572.2170','Quilmes', 'Argentina', 'Movistar'
1912, 1226,'1-534-440-5311','Salta', 'Argentina', 'Personal'
1913, 1227,'519.296.9414','Córdoba', 'Argentina', 'Movistar'
1914, 1228,'1-102-234-2138','Buenos Aires', 'Argentina', 'Claro'
1915, 1229,'1-911-420-4554','Salta', 'Argentina', 'Personal'
1916, 1229,'970.628.7556','Luján', 'Argentina', 'Movistar'
1917, 1230,'1-643-752-6125','Salta', 'Argentina', 'Movistar'
1918, 1230,'1-705-122-3618','Córdoba', 'Argentina', 'Claro'
1919, 1231,'561.400.0932','Quilmes', 'Argentina', 'Movistar'
1920, 1231,'640-538-2397','Junín', 'Argentina', 'Personal'
1921, 1232,'383.363.5133','Córdoba', 'Argentina', 'Personal'
1922, 1232,'172-025-4709','Córdoba', 'Argentina', 'Movistar'
1923, 1233,'270.257.8942','CABA', 'Argentina', 'Personal'
1924, 1234,'(308) 112-4365','Junín', 'Argentina', 'Movistar'
1925, 1234,'364.999.9397','Junín', 'Argentina', 'Personal'
1926, 1235,'1-140-482-7108','Buenos Aires', 'Argentina', 'Claro'
1927, 1236,'(687) 844-6997','Luján', 'Argentina', 'Claro'
1928, 1236,'1-456-433-7087','Junín', 'Argentina', 'Claro'
1929, 1237,'1-776-963-2142','Luján', 'Argentina', 'Personal'
1930, 1238,'1-206-783-8190','Córdoba', 'Argentina', 'Movistar'
1931, 1238,'952.639.0033','Luján', 'Argentina', 'Personal'
1932, 1239,'409.457.0306','Córdoba', 'Argentina', 'Claro'
1933, 1240,'(980) 581-6134','Córdoba', 'Argentina', 'Personal'
1934, 1241,'1-237-764-7083','Salta', 'Argentina', 'Movistar'
1935, 1242,'1-324-990-6199','Salta', 'Argentina', 'Claro'
1936, 1243,'501-285-9414','Salta', 'Argentina', 'Claro'
1937, 1243,'350.990.0174','CABA', 'Argentina', 'Personal'
1938, 1244,'381.766.6418','Córdoba', 'Argentina', 'Personal'
1939, 1244,'984.073.8620','Córdoba', 'Argentina', 'Movistar'
1940, 1245,'505-882-4555','Buenos Aires', 'Argentina', 'Movistar'
1941, 1245,'671-631-7511','Córdoba', 'Argentina', 'Movistar'
1942, 1246,'791-410-3774','Buenos Aires', 'Argentina', 'Personal'
1943, 1247,'(151) 719-2688','Córdoba', 'Argentina', 'Claro'
1944, 1248,'852.388.0348','Salta', 'Argentina', 'Movistar'
1945, 1249,'1-725-472-5630','Junín', 'Argentina', 'Claro'
1946, 1249,'1-388-043-1272','CABA', 'Argentina', 'Movistar'
1947, 1249,'1-794-402-4777','Junín', 'Argentina', 'Claro'
1948, 1250,'(721) 335-3796','Córdoba', 'Argentina', 'Claro'
1949, 1250,'791.651.8181','Córdoba', 'Argentina', 'Personal'
1950, 1251,'1-643-598-3038','Luján', 'Argentina', 'Claro'
1951, 1252,'963-285-6399','Buenos Aires', 'Argentina', 'Personal'
1952, 1253,'518-420-3088','Buenos Aires', 'Argentina', 'Movistar'
1953, 1253,'(593) 580-4790','Junín', 'Argentina', 'Movistar'
1954, 1254,'437-864-2825','CABA', 'Argentina', 'Claro'
1955, 1255,'563.067.3847','Buenos Aires', 'Argentina', 'Claro'
1956, 1256,'1-125-481-9099','Buenos Aires', 'Argentina', 'Claro'
1957, 1256,'935.888.1392','Quilmes', 'Argentina', 'Claro'
1958, 1257,'1-927-805-0424','CABA', 'Argentina', 'Movistar'
1959, 1257,'1-122-300-7289','CABA', 'Argentina', 'Claro'
1960, 1258,'1-541-973-4207','Córdoba', 'Argentina', 'Movistar'
1961, 1259,'(829) 842-8135','Luján', 'Argentina', 'Claro'
1962, 1260,'117.364.9355','CABA', 'Argentina', 'Movistar'
1963, 1261,'607.087.2386','Quilmes', 'Argentina', 'Personal'
1964, 1261,'1-993-176-9354','Luján', 'Argentina', 'Personal'
1965, 1261,'551-056-1158','Junín', 'Argentina', 'Personal'
1966, 1262,'291.156.1623','Buenos Aires', 'Argentina', 'Claro'
1967, 1263,'(758) 498-8324','Buenos Aires', 'Argentina', 'Movistar'
1968, 1264,'532.145.7589','Quilmes', 'Argentina', 'Claro'
1969, 1265,'822-234-6338','Buenos Aires', 'Argentina', 'Movistar'
1970, 1265,'1-957-205-7424','Junín', 'Argentina', 'Personal'
1971, 1266,'1-296-077-0967','Luján', 'Argentina', 'Personal'
1972, 1266,'367-969-0219','Salta', 'Argentina', 'Movistar'
1973, 1267,'1-956-946-3911','Buenos Aires', 'Argentina', 'Movistar'
1974, 1268,'1-888-424-8926','Junín', 'Argentina', 'Movistar'
1975, 1269,'187.195.2725','Buenos Aires', 'Argentina', 'Claro'
1976, 1269,'(345) 686-1907','Córdoba', 'Argentina', 'Claro'
1977, 1270,'(414) 853-2950','Buenos Aires', 'Argentina', 'Movistar'
1978, 1271,'369-981-2246','Luján', 'Argentina', 'Movistar'
1979, 1271,'858-354-7120','Salta', 'Argentina', 'Claro'
1980, 1272,'(308) 606-9381','Junín', 'Argentina', 'Claro'
1981, 1272,'376-002-8068','Quilmes', 'Argentina', 'Personal'
1982, 1273,'1-607-306-2877','CABA', 'Argentina', 'Claro'
1983, 1273,'315-594-5394','Córdoba', 'Argentina', 'Movistar'
1984, 1274,'(551) 869-8516','Junín', 'Argentina', 'Claro'
1985, 1274,'1-170-827-2288','Quilmes', 'Argentina', 'Claro'
1986, 1275,'648-467-4524','Junín', 'Argentina', 'Claro'
1987, 1275,'1-943-289-5310','Salta', 'Argentina', 'Claro'
1988, 1276,'938-479-9671','Buenos Aires', 'Argentina', 'Personal'
1989, 1276,'(646) 413-4363','Salta', 'Argentina', 'Movistar'
1990, 1277,'1-492-845-3347','Córdoba', 'Argentina', 'Movistar'
1991, 1278,'880-884-3957','CABA', 'Argentina', 'Movistar'
1992, 1279,'878.294.0991','Córdoba', 'Argentina', 'Movistar'
1993, 1280,'1-847-086-6262','Luján', 'Argentina', 'Personal'
1994, 1281,'(520) 329-9105','Córdoba', 'Argentina', 'Personal'
1995, 1282,'1-651-792-6824','Quilmes', 'Argentina', 'Personal'
1996, 1282,'(163) 652-9388','Luján', 'Argentina', 'Personal'
1997, 1283,'169-553-6597','Buenos Aires', 'Argentina', 'Claro'
1998, 1284,'(265) 206-0535','Quilmes', 'Argentina', 'Claro'
1999, 1285,'526.144.0526','CABA', 'Argentina', 'Movistar'
2000, 1285,'1-387-174-3139','Luján', 'Argentina', 'Movistar'
2001, 1286,'701-996-8743','Salta', 'Argentina', 'Claro'
2002, 1286,'(724) 069-5176','Córdoba', 'Argentina', 'Personal'
2003, 1287,'1-802-636-4556','CABA', 'Argentina', 'Personal'
2004, 1287,'833-187-9843','Buenos Aires', 'Argentina', 'Claro'
2005, 1288,'936.833.7179','Quilmes', 'Argentina', 'Claro'
2006, 1288,'1-173-736-1198','Luján', 'Argentina', 'Claro'
2007, 1289,'1-696-315-1681','Salta', 'Argentina', 'Movistar'
2008, 1290,'207.050.2128','Junín', 'Argentina', 'Movistar'
2009, 1291,'(484) 603-3424','Salta', 'Argentina', 'Movistar'
2010, 1292,'1-648-040-7212','Quilmes', 'Argentina', 'Claro'
2011, 1293,'376.497.6510','Luján', 'Argentina', 'Claro'
2012, 1293,'(912) 136-6903','Junín', 'Argentina', 'Personal'
2013, 1294,'550.007.5308','Quilmes', 'Argentina', 'Movistar'
2014, 1294,'1-723-207-1901','Buenos Aires', 'Argentina', 'Personal'
2015, 1294,'(490) 266-7358','Buenos Aires', 'Argentina', 'Movistar'
2016, 1295,'530.983.3330','Salta', 'Argentina', 'Claro'
2017, 1295,'(935) 808-7077','Córdoba', 'Argentina', 'Claro'
2018, 1296,'796.641.4925','Luján', 'Argentina', 'Personal'
2019, 1297,'807-001-0777','Quilmes', 'Argentina', 'Claro'
2020, 1297,'(201) 686-5533','CABA', 'Argentina', 'Personal'
2021, 1298,'1-385-558-2166','Quilmes', 'Argentina', 'Claro'
2022, 1298,'688-502-1108','Luján', 'Argentina', 'Personal'
2023, 1299,'(284) 257-3329','CABA', 'Argentina', 'Personal'
2024, 1300,'782.620.1159','Quilmes', 'Argentina', 'Claro'
2025, 1301,'(342) 702-9834','Buenos Aires', 'Argentina', 'Movistar'
2026, 1301,'558.944.7440','Buenos Aires', 'Argentina', 'Movistar'
2027, 1302,'195-621-0812','Córdoba', 'Argentina', 'Claro'
2028, 1302,'962.987.8949','Luján', 'Argentina', 'Movistar'
2029, 1303,'543-703-1730','CABA', 'Argentina', 'Movistar'
2030, 1304,'(589) 430-8591','Quilmes', 'Argentina', 'Movistar'
2031, 1304,'1-133-328-1923','Buenos Aires', 'Argentina', 'Personal'
2032, 1305,'672.459.8970','Quilmes', 'Argentina', 'Personal'
2033, 1305,'1-473-459-2453','Salta', 'Argentina', 'Movistar'
2034, 1306,'296.674.6582','Salta', 'Argentina', 'Claro'
2035, 1307,'1-285-130-2543','Salta', 'Argentina', 'Personal'
2036, 1307,'158.018.6358','Salta', 'Argentina', 'Personal'
2037, 1308,'308-158-3848','Salta', 'Argentina', 'Movistar'
2038, 1308,'1-319-326-2610','Córdoba', 'Argentina', 'Movistar'
2039, 1309,'986-221-6637','Junín', 'Argentina', 'Movistar'
2040, 1309,'(936) 004-8767','Córdoba', 'Argentina', 'Personal'
2041, 1310,'536.891.0314','Buenos Aires', 'Argentina', 'Movistar'
2042, 1310,'1-895-815-1914','Luján', 'Argentina', 'Personal'
2043, 1311,'(379) 084-6927','Buenos Aires', 'Argentina', 'Personal'
2044, 1311,'547.911.6291','Quilmes', 'Argentina', 'Movistar'
2045, 1311,'(304) 003-5807','Salta', 'Argentina', 'Claro'
2046, 1312,'244-145-7322','Luján', 'Argentina', 'Movistar'
2047, 1313,'1-336-346-1632','Quilmes', 'Argentina', 'Movistar'
2048, 1314,'1-226-191-7122','Luján', 'Argentina', 'Claro'
2049, 1314,'(627) 309-2697','Salta', 'Argentina', 'Claro'
2050, 1315,'277.066.7333','Buenos Aires', 'Argentina', 'Personal'
2051, 1316,'329.020.4196','Junín', 'Argentina', 'Movistar'
2052, 1317,'1-614-323-7939','Luján', 'Argentina', 'Claro'
2053, 1318,'138.924.6180','CABA', 'Argentina', 'Movistar'
2054, 1318,'(319) 365-6186','Luján', 'Argentina', 'Claro'
2055, 1319,'714-151-3282','Junín', 'Argentina', 'Claro'
2056, 1319,'513.910.8130','Quilmes', 'Argentina', 'Movistar'
2057, 1320,'(689) 668-1769','Luján', 'Argentina', 'Claro'
2058, 1321,'941.378.7190','Buenos Aires', 'Argentina', 'Claro'
2059, 1321,'443.975.5816','Córdoba', 'Argentina', 'Movistar'
2060, 1322,'595.865.7593','Junín', 'Argentina', 'Personal'
2061, 1322,'(937) 721-2992','Junín', 'Argentina', 'Personal'
2062, 1323,'(492) 462-0254','Salta', 'Argentina', 'Movistar'
2063, 1324,'617-619-0731','Luján', 'Argentina', 'Claro'
2064, 1324,'1-705-393-1836','Buenos Aires', 'Argentina', 'Movistar'
2065, 1325,'(848) 594-0542','Córdoba', 'Argentina', 'Claro'
2066, 1326,'1-600-665-0742','Salta', 'Argentina', 'Movistar'
2067, 1326,'1-349-707-2246','Junín', 'Argentina', 'Personal'
2068, 1327,'(885) 306-9867','Junín', 'Argentina', 'Movistar'
2069, 1328,'929-029-6478','Buenos Aires', 'Argentina', 'Movistar'
2070, 1328,'(762) 224-7141','Quilmes', 'Argentina', 'Claro'
2071, 1329,'(289) 490-1484','Luján', 'Argentina', 'Personal'
2072, 1330,'573-747-5397','Buenos Aires', 'Argentina', 'Personal'
2073, 1330,'500-007-9112','Córdoba', 'Argentina', 'Claro'
2074, 1331,'1-148-334-9638','CABA', 'Argentina', 'Personal'
